"","M82.Inf","M82.Leaf","M82.root","M82.sdling","M82.stem","M82.veg","LA716.Inf","LA716.Leaf","LA716.root","LA716.sdling","LA716.stem","LA716.veg"
"Solyc07g055750.2.1",5.50000000000001,2.00000000000000,1.12535174719121e-08,9.00000000000002,5.00000000000001,9.00000000000001,16.5000000000000,4.5,1.12535174719395e-08,5,1.50000000000000,7.00
"Solyc02g077750.2.1",26,18.5000000000001,68,46.5,19.0000000040336,15,20.0000000000001,24.5,25,30.0000000000001,17.5,16.5
"Solyc07g061900.2.1",302.000000000001,538,86.0000000000003,530.500000000002,76.0000000000008,1027.00000000000,461.500000000004,606.500000070476,37.5000000000277,825.000000000004,202.500000000002,1242.50000000000
"Solyc05g009050.2.1",8,27.50,4.50000000000001,14,19.5000000000000,13,2.00000000000001,9,4.13993771877309e-09,5,6.50000000000001,3
"Solyc07g043260.2.1",123,93.5,97.5,80,71.0000000000076,121.500000000000,48.9999999999998,57.5,35.5,43.4999999999999,47.4999999999999,65.4999999999999
"Solyc12g016210.1.1",15,14.5,11.5,13.5,15.5,12,7,13,11.5,12.5,9.00000000000582,14
"Solyc09g008020.2.1",22.5,23.5,91,32.5,65,22,23.0000000000000,9.00000000000582,18.5,30.0000000015356,24.5,12.5
"Solyc06g073920.2.1",27.0000000000000,18.5000000000000,3.05902320500993e-08,28.5000000000000,8.50000000000001,25.5000000000000,17.5000000000001,8.00000000000002,3.05902320501358e-08,34.0000000000000,1.00000000000000,25.0000000000000
"Solyc01g111660.2.1",605.500000000002,616.500000001706,244.000000000000,714.500000000003,456.000000000001,1646.00000000001,1261.50000000001,559.500000000002,201.000000000000,1519.00000000001,831.500000000002,2098.50000000001
"Solyc06g048540.2.1",109.500000000000,178.500000000000,76.5,164.000000000000,104.5,231.000000000000,157.000000000000,206.5,53.5000000000001,205.5,71.0,284.0
"Solyc03g116770.2.1",3.00000000000000,2.50000000000001,2.50000000000001,1.50000000000000,2.5,4.13993769684475e-09,4.13993766750284e-09,4.13993771827793e-09,0.999999999999993,1.99999999999999,4.13993771878138e-09,0.499999999999996
"Solyc04g076090.2.1",362,763.000000000001,535.5,333.500000000000,506.5,572.000000000001,455.500000000001,811.000000000002,632.000000000001,544.999999999999,548.5,550.500000000001
"Solyc09g065400.1.1",40,30.0000000000000,32.5000000000028,28.5,34.0000000000000,20.5000000000000,34.0000000000000,31,35,34.5,29,21
"Solyc05g020020.2.1",37.5,30,38.5,29,39,33.5,37.0000000000000,40.5,24.5,33.5,28.0000000000002,42.5
"Solyc12g016220.1.1",31,42,24.5,20.5,78.5,21.5,3,5.50000000000002,1,4.50000000000001,7.00000000000001,1.50000000000000
"Solyc10g079890.1.1",196.000000000012,196.500000000018,172.500000000000,100.500000000194,191,142,238,235,223.500000000000,215.5,258.000000000061,170.5
"Solyc06g083550.1.1",11.5,11,5,8.5,5.5,9.49999999999999,2.50000000373348,8.00000000000066,1.00000000016103,8.49999999999998,2.00000000198028,10.5
"Solyc01g111370.2.1",60.4999999999999,67.9999999999999,55.9999999999999,55.5000000000002,84.9999999999999,75.5,77.9999999999996,87.4999999999999,94.4999999999998,96,118.000000000000,125
"Solyc08g016510.2.1",173.500000000001,166.500000000001,236.500000000001,171.500000000001,220.000000000001,188.500000000001,244.500000000002,119.000000000000,350.500000000001,203.000000000001,285.000000000001,145.000000000000
"Solyc12g098850.1.1",104.5,376,406.5,300.5,360.500000000000,329,44.5000000000001,116.5,324,708.000000000008,134.000000000000,122.5
"Solyc01g074010.2.1",87.9999999999999,91.5,81,80,171.500000000000,87.4999999999999,87.5,113.5,128.000000000000,89.4999999999999,178.000000000000,88.5
"Solyc10g039280.1.1",66.4999999999999,54.5000000000085,66.9999999999999,68.4999999999998,103.500000000000,78.4999999999999,86.4999999999997,49.9999999999999,96.4999999999998,100.500000000000,109.500000000000,73.4999999999999
"Solyc01g111810.2.1",9.50000000000001,12,4,11,6.5,11,9.50000000000001,14.0000000000000,8.5,3.50000000860307,6.50000000000001,12
"Solyc09g065780.2.1",22.5000000000000,49.0000000000001,5.00000000000001,65,8.5,47.5,0.500000000000011,1,3.05902320501028e-08,5,3.05902320501525e-08,3.50000000000000
"Solyc11g008310.1.1",38.0000000000001,37.5000000003044,46.0000000000001,43.0000000000001,47.0000000000001,45.0000000000001,43.5000000000003,84.0000000000001,56.5000000000001,53.5000000000001,61.0000000000001,43.5000000000001
"Solyc07g041780.2.1",6,6,4,1.00000000016103,2.50000000373349,4,7.99999999999999,12,8,3.00000000596611,6,10.5
"Solyc02g085760.2.1",35,1281.5,125,262.5,259.500000000018,402.5,52.9999999999996,822.5,32.0000000000001,362.5,52,419
"Solyc02g077430.2.1",7.50000000000472,77.0000000000713,159.500000068296,17.0000000000000,23,9,5.50000012504214,180.500000000000,129.000000000002,58.0000000003501,8.00000014727358,61.0000000000001
"Solyc02g068120.2.1",66.4999999999999,36.9999999999999,44.4999999999999,25.5000000000000,59.4999999999999,37,74.9999999999998,14.5000000000000,36.0000000000263,19.5000000000000,96.9999999999998,22.5000000000001
"Solyc05g051230.2.1",126.500000000000,95.000000000001,110.500000000000,143,99.5000000000002,184.500000000000,99.0000000000002,136.000000000000,72.0000000000001,109.000000000000,80.0000000000001,161.000000000000
"Solyc03g121500.2.1",43.0000000000001,38.0000000000002,48.0000000000000,63.5000000000001,40.5000000000000,32.0000000000001,52.0000000000003,43.0000000000001,56.0000000000001,46.0000000000001,44.5,44.5000000000001
"Solyc02g049080.1.1",0.999999999999998,1.52299791714746e-09,1.52299844284369e-09,1.52299790573627e-09,1.52299804525848e-09,0.499999999999995,19.0000000000001,3.00000000000001,12.9999999999999,13.4999999999999,11.5000000000001,5.00000000000007
"Solyc11g063610.1.1",2.50000000000000,11,3,6,8.5,7.0000000000001,3.00000000596611,16.000000000413,1.50000000000000,1.00000000016102,1.00000000016103,2.00000000000000
"Solyc07g017990.2.1",21,15.0000000000000,58,16.5000000000000,9,14.0000000000000,49.0000000000001,20.5,18.5000000000000,40.5000000000000,41.5,12.5000000000000
"Solyc01g087250.2.1",37,45.5,37,43.5,22.5000000007413,38.5,48.5,77.5000000000063,71.0,44.5,47.5,73
"Solyc12g006770.1.1",2,1.49999999999999,58.5000000000002,9,7.5,5.5,3.05902329258575e-08,3.0590232051414e-08,11.9999999999999,96.4999999999997,3.05902320491378e-08,3.05902320503522e-08
"Solyc09g074930.2.1",173.500000000006,91.0000000000015,224.000000000001,254,208.500000000061,57.5,250,60,300,149.5,374.5,60
"Solyc06g005420.1.1",873,206.500000000000,300,316,172.000000000001,614.500000000002,789.000000000001,146.500000000262,413,403.5,255.500000000000,618
"Solyc01g108450.2.1",17.5,8.5,2.5,6.5,6.00000000000001,8.5,9.00000000000002,7.50000000000001,8.00000000016409,8.50000000000001,16.0000000000000,2.5
"Solyc09g082540.2.1",56,32,41.5000000000000,32.5000000000029,59.5000000000001,39.5,52.5000000000001,29.5000000000000,59.5000000000001,42,66.5000000000002,38.5000000000001
"Solyc05g010110.1.1",121.000000000002,49.000000000003,84.0000000001927,80.5000000000001,85.5,80,104.500000006007,64.9999999999999,66.0000000007384,72.5000000000001,76.5000000000008,76
"Solyc06g066400.2.1",4.5000000000025,3.5,3,3.50000000010333,10.0000000000012,3.5,7.00000000000035,11.5000000027066,7,6.00000000258636,3.00000000000146,13.5
"Solyc05g005850.2.1",1.52299799464097e-09,1.52299797449847e-09,24.4999999999999,1.49999999999999,1.52299797447214e-09,1.52299797447142e-09,1.52299796377635e-09,1.52299797442151e-09,25.9999999999999,2.49999999999999,1.52299797447253e-09,1.52299797447188e-09
"Solyc04g005480.1.1",13.5,32,21.5000000000417,43.5,31.5,19.5,8.00000000000003,20.5,17.5,16,20,19.5
"Solyc02g072510.2.1",68.4999999999998,58.4999999999999,74.9999999999998,76.5000000001067,68.5000000000001,70.4999999999999,116.500000000000,60.9999999999998,110.500000000000,121.000000000000,110.500000000000,70.4999999999998
"Solyc10g075150.1.1",2.50000000000000,5,1,5,3.05902320276567e-08,4,2.5,16.5,3.05902320498939e-08,1,1.00000000000000,8.49999999999999
"Solyc07g053060.2.1",52,40.5000000000023,43.0000000000001,50,39.5000000000002,41.0000000000001,30.0000000000040,41.5,39.0000000000000,35.0000000000000,26,41.0000000000001
"Solyc10g061940.1.1",22.0000000000000,18.0000000001532,22.5,20,23,21.5,24.0000000000002,15,19,22.0000000000006,20.5000000000655,13.5
"Solyc04g082710.2.1",84.4999999999998,132.000000000000,162.500000000000,161.500000000000,630.499999999999,202.000000000000,75.4999999999995,92.4999999999998,63.9999999999999,151.500000000000,212.999999999999,202.500000000000
"Solyc12g056390.1.1",1.12535175291359e-08,1.12535174178063e-08,1.12535174719389e-08,1.12535174687203e-08,1.12535174719395e-08,1.12535174719687e-08,1.12535174776802e-08,31.0000000000005,1.12535174714224e-08,1.00000000000001,1.12535174719095e-08,1.12535174719036e-08
"Solyc12g088910.1.1",1,18.5,17.5,11,33,4.5,0.500000000004682,12.5,12.5000000000000,6,7.5,4.99999999999999
"Solyc07g039210.2.1",24,9.50000000003121,14.5000000012191,14.5,17.5000000346088,16.5,18.5,53,11.5000000000018,16.5000000017631,12.5,32
"Solyc11g042630.1.1",2.99999999999999,30.9999999999999,2.99999999999999,7.99999999999999,8.99999999999999,16.5000000000000,3.49999999999997,56.4999999999999,1.50000000077961,25.0000000000000,15.0000000000000,39.9999999999999
"Solyc09g083400.2.1",93,77.4999999999999,118.5,48,575.999999999999,73,157,74.9999999999998,135,65.9999999999999,273,97.4999999999999
"Solyc06g048780.1.1",1.5229979711104e-09,1.52299797448078e-09,3.50000000000004,1.50000000000003,1.00000000000002,1.52299797447185e-09,1.52299797550970e-09,1.52299797449939e-09,16.5000000000003,1.52299797453819e-09,1.52299797448333e-09,1.52299797447180e-09
"Solyc10g006280.1.1",0.999999999999995,4,3.05902320522998e-08,2.50000000000000,0.499999999999999,4.49999999999999,14,5.00000000000001,4.99999999999998,7.50000000000002,2.5,8.00000000000001
"Solyc05g005920.2.1",63,95,39.5,89,8,16,11,5.50000000000002,94,25,5.00000000000001,4.5
"Solyc03g097960.1.1",3,2.99999999999999,6.00000000000001,4.49999999999999,2.99999999999998,3,1.12535171755687e-08,1.00000000000001,2.00000000000000,4.50000000000002,3.50000000000002,1
"Solyc10g011980.2.1",50,54,91.5,63.5000000000126,76.0000000000006,44.0000000000001,51.0000000000001,34.5,62.5,88.0000000044075,88.5,36
"Solyc00g006800.2.1",334.500000000000,220.5,986.5,243.500000000000,728.500000000389,186,341.499999999999,223.5,839.5,225,651.500000000001,181
"Solyc09g092490.2.1",1.50000000000000,9.00000000000002,12.5000000000000,7.00000000000002,1.00000000000000,105.500000000000,0.500000000000009,3.0590232050039e-08,2.00000000000000,20.0000000000000,3.05902320504154e-08,13.5000000000000
"Solyc04g081460.2.1",0.500000000004682,18,3.00000000596612,6,8,4.00000000000000,1.00000000016102,5.5,4.00000000000001,3.50,1.50000000077962,6.5
"Solyc10g083170.1.1",7.00,8.49999999999998,1.50000000000000,106.5,8.3152871773832e-08,40,7.49999999999996,8.99999999999998,2,121.500000000000,5.00000000000003,58
"Solyc01g098800.2.1",42,61.5,31,46.5,116.000000000001,37,46.5,50.0000000000001,54,49.5,85.5,46
"Solyc06g051520.2.1",37.5,42.5,31.5,31,47,37,36.5000000013569,50.5000000000001,44.5,38.5,44,24.5
"Solyc04g079330.1.1",5,1.52299800288974e-09,1.5,1.5,1.52299797446775e-09,4.5,1,0.500000000000004,1.52299797458221e-09,1.52299797445364e-09,1.52299797446411e-09,1.5
"Solyc01g096530.2.1",18.0000000000000,25.0000000000093,41.5000000000016,27,45.5,19.5000000000009,31.9999999999999,42.5000000000000,68.5,34.5000000000058,60,24
"Solyc08g006370.1.1",2.00000000000000,6.5,31.0000000000620,26.5,1.50000000000056,8.00000000000004,11.5,7.50000000110037,17.5000000007205,4.00000000000002,14.5000000126906,8
"Solyc09g098180.2.1",10.5000000000000,44.0000000003549,32.0000000059235,7.00000000000001,135.500000000000,20,11.0000000000001,31,35.5,27.5000000000001,61.5000000000001,19.5
"Solyc05g052760.2.1",190.5,655,276.5,182.5,665.500000000497,205.5,265.500000000003,795,211,300.5,583.5,410.5
"Solyc02g091290.2.1",20.0000000000000,29.5,9.5,23.0000000000000,10.5000000108476,53,23.5,68.5,8.5,37,16.5,64.4999999999999
"Solyc02g081730.2.1",189.000000000000,136.000000035954,75.5,49.4999999999999,78.4999999999999,72.9999999999999,157.000000000000,81.5000000000001,234,139.500000000000,107.000000000000,118.000000000000
"Solyc09g011140.2.1",15.0000000000000,81.0000000000001,12.5000000000000,53.5000000000001,10.5,116.5,10.5000000000000,59,0.500000000004687,55.0000000000001,1.00000000016103,101.5
"Solyc05g009910.2.1",55.5,71.5000000000002,36.5000001329521,64.5000000239662,51.0000000102554,55.5,17.0000000000001,70.5,23.5,23.0000000906438,14.0000000000008,53.0000000000001
"Solyc05g046130.2.1",3,8.5,58.5,15.5,10.0000000047760,5,7.5,8.5,5.00000000005428,11,9.00000000000582,10.0000000000012
"Solyc06g050630.2.1",6.50000000000002,9.50000000000015,20.5,16.5000000000000,20.5000000000065,12.5,5.50000000000001,13.0000000017372,60.5,16.5000000017631,11,12.0000000000000
"Solyc02g082360.2.1",4,1.50000000000000,5.50000000000001,2,4.1399376172652e-09,3,5.5,5.500,17.5,7.00000000000002,5.00000000000001,3.49999999999999
"Solyc05g014160.2.1",11.5,14.5000000000001,8,10,11.0000000011210,14.5,22,27.5000000000001,29.5000000000020,16.5,7.00000002820426,17.5000000000000
"Solyc02g084350.2.1",5.5,9.5,7.5,5,30.0000000000016,7.5,3.00000000000000,3.5,3,1.00000000016103,5,12
"Solyc10g085720.1.1",40,99,33.5000000000091,21,101.5,22.5,39.0000000000001,115.5,44,27.5000000007848,51,29.5
"Solyc08g021940.1.1",4,1,0.499999999999999,1,0.5,1,2.00000000000000,4.13993771878463e-09,0.499999999999999,4.13993771879537e-09,4.13993771877822e-09,1
"Solyc05g015630.2.1",67.000000000311,56.0000000012282,92.0000000000002,101.000000000000,79.5000000000044,69.0000000000001,73.0000000000002,21.0000000000001,99.0000000000003,64.5000000000002,153.500000000000,44.5
"Solyc02g068460.1.1",2.06115361977874e-10,2.06115362244117e-10,13.4999999999999,2.06115362243901e-10,0.499999999999996,2.06115362243699e-10,2.06115362390528e-10,2.06115362247516e-10,3.49999999999998,2.06115362189151e-10,2.06115362243590e-10,2.06115362244311e-10
"Solyc01g007490.2.1",7.5,13.0000000000000,2.5,17.5,2.00000000198028,16.5,6.50000000000005,34.5000000000025,2.5,10.5000000000000,2.00000000000000,7.00
"Solyc01g090890.2.1",0.500000000000002,1.52299800078328e-09,1.52299793763701e-09,0.999999999999999,1.52299807796692e-09,1.52299797448053e-09,2.00000000000001,0.500000000000003,1.50000000000000,5.00000000000001,4.49999999999999,1.52299797434993e-09
"Solyc11g071260.1.1",32.0000000000000,23,23.0000000000327,33.5000000367493,24.0000000030262,23,37.4999999999999,36.5,45.5,26.5,24,45
"Solyc05g013180.2.1",7.99999999999999,9.50000000003122,12,12.0000000003000,8,5.00000000000001,2.50000000000001,31.5000000000000,28.0000000000113,32,9.00000000000583,37
"Solyc02g083490.2.1",9.99999999999997,8.49999999999998,56.9999999999999,37,378.999999999999,17.0000000000000,6.99999999999994,3.50000000000002,27.0000000000000,18,227.500000000000,4.99999999999998
"Solyc02g089010.1.1",2,2,1.5,1.5,1,0.5,0.499999999999999,2,0.5,2,3.05902320501703e-08,1.5
"Solyc11g009030.1.1",18,11,6.00000000000001,36,10.5,23.5,4.50000000000001,11.5,3.00000000000000,11.5,3.5,10
"Solyc09g082460.2.1",2.99999999999998,1.12535173140413e-08,9.99999999999998,1,1.12535177899055e-08,0.499999999999996,3.99999999999997,4.50000000000005,35.9999999999999,68.0000000000001,6.49999999999994,0.99999999999999
"Solyc08g081940.2.1",234,122,72.0000000000005,253.5,278.5,333.500000000000,224.000000000001,60.0000000000448,65.5,213,213.5,225
"Solyc07g008490.2.1",178.5,145,120,132.5,116.500000000000,153.5,231,131.5,175.5,127.5,131.5,134.5
"Solyc06g064660.2.1",13.5,6,18,11,5.60279643754369e-10,12,0.499999999999998,5.60279643784452e-10,5.00000000000001,5.60279643755894e-10,5.60279643749996e-10,5.60279643753531e-10
"Solyc04g072740.2.1",89.9999999999998,82.9999999999999,1.00000000016102,199.000000000000,9.50000000000002,377.499999999999,20.9999999999997,19,3.99999999999997,150.500000000000,6.49999999999998,443.999999999999
"Solyc04g005650.1.1",92.5000000000002,168.500000000000,118.000000000377,171.500000000003,115.000000000000,92.0000000000003,73.5000000000003,235.000000000000,98.5000000000003,124.500000000000,93.0000000000004,186.500000000000
"Solyc01g099730.2.1",9.49999999999998,16.0000000000000,14,15.5,18,6,5.49999999999999,5.5,16.5000000000000,10.5000000000000,11.5,5.5
"Solyc05g055780.2.1",71,20.0000000000000,44.9999999999999,35.0000000000000,31.9999999999999,40.000000000198,68.9999999999997,32.5000000000000,40.9999999999999,31,43.9999999999999,33.5000000000000
"Solyc07g055000.1.1",1.00000000000000,4.50000000000001,1.52299797449803e-09,1.52299797446324e-09,2.00000000000001,2.00000000000001,1.52299824136828e-09,10.4999999999999,1.52299797446004e-09,1.52299797443711e-09,1.52299797447965e-09,0.499999999999994
"Solyc12g038520.1.1",40.5,7.50000000000001,5.0000000000543,15.0000000000000,6.00000000000359,24.0000000000000,39.0000000000000,7.00000000000002,5.50000000000001,9.50000000000001,12.0000000000081,9.00000000000583
"Solyc10g050190.1.1",0.500000000000009,5.60279650382286e-10,5.60279521552349e-10,5.60279221131236e-10,5.60279520715002e-10,5.60279493715489e-10,7.00000000000002,22.5000000000001,5.99999999999987,11.5000000000003,16.4999999999996,15.5000000000000
"Solyc01g079450.2.1",406,857.999999999999,509.500000000003,426.999999999999,525.999999999999,674.499999999999,604.499999999997,1687.50000000000,470,648,583.499999999999,776.499999999999
"Solyc08g077880.2.1",378.000000000001,879.000000000001,127.000000000000,891.000000000001,130.000000000000,1552.50000000000,377.999999999999,1933.00000044136,58,797.000000000002,211.000000000000,1673.00000000001
"Solyc02g088590.2.1",61.5,30.0000000051459,46.5000000000003,37.5,30.5,35.0000000000021,38.5000000000000,57,31,35.0000000000000,51,37.5000000000003
"Solyc06g036340.2.1",49.0000000000001,100.5,24.5000000010351,62.0000000000001,36.0000000000001,136.000000000000,158.500000000001,409.500000000011,28.5,113.000000006084,134.500000000000,247.5
"Solyc05g056240.2.1",80.0000000000002,55.5000000000001,80.5000000000074,116.000000000152,58.5000000000002,79.5000000000003,57.0000000000003,79.5000000000001,138.000000000000,74.0000000000002,44.0000000000048,103.000000000000
"Solyc05g052600.2.1",432.500000000001,4223.50000000001,92.5000000000001,2554.00000000001,383.000000000001,3859.50000000001,908.500000000008,4559.00000000001,20.0000000000000,2361.00000000000,512.000000000001,3673.50000000001
"Solyc11g011340.1.1",0.999999999999998,11.5000000000000,90.5,37.5,0.5,10.5,1.50000000000001,4.49999999999999,94,132.000000000000,8.31528719101732e-08,3.5
"Solyc08g066620.2.1",2.99999999999999,3.05902324105996e-08,0.500000000000003,0.999999999999999,1.50000000000000,0.499999999999998,6.99999999999998,16.5000000000000,15.5,13.0000000000000,13,8
"Solyc09g061750.1.1",47.0000000000172,129.000000000000,183.000000000000,58,118,62,75,120.000000000000,178.5,108.000000000002,129.000000000003,54.5
"Solyc03g033730.1.1",5.60279643754188e-10,5.60279643746787e-10,13.0000000000000,5.60279643753465e-10,5.60279643753903e-10,5.60279643754914e-10,5.60279643688567e-10,5.60279643748003e-10,2.00000000000001,5.60279643754152e-10,5.60279643753384e-10,5.602796437541e-10
